"","ID","SPECIE","DBH","HT","SS","FT"
"1337",1101001,1,25.3,NA,2,1
"1338",1101001,4,5.6,NA,4,1
"1339",1101001,1,38.1,28.5,2,1
"1340",1101001,4,5.7,NA,4,1
"1341",1101001,4,6,NA,4,1
"1342",1101001,1,47.2,36.25,1,1
"1343",1101001,1,38.3,NA,2,1
"1344",1101001,1,20.8,NA,4,1
"1345",1101001,4,9.2,NA,4,1
"1346",1101001,1,22.4,30.75,3,1
"1347",1101001,1,25.2,NA,3,1
"1348",1101001,1,27.7,NA,2,1
"1349",1101001,4,7,NA,4,1
"1350",1101001,1,9.6,NA,4,1
"1351",1101001,4,7.3,7.5,4,1
"1352",1101001,1,28.2,NA,2,1
"1353",1101001,1,16.8,NA,3,1
"1354",1101001,4,6.6,NA,4,1
"1355",1101001,4,6.4,NA,4,1
"1356",1101001,1,9.1,NA,4,1
"1357",1101001,1,33.1,NA,2,1
"1358",1101001,4,7.1,NA,4,1
"1359",1101001,1,30.3,NA,2,1
"1360",1101001,4,6.9,NA,4,1
"1361",1101001,1,13.6,22.5,4,1
"1362",1101001,1,38.8,NA,2,1
"1363",1101001,1,38,31.5,1,1
"1364",1101001,1,11.7,NA,4,1
"1365",1101001,1,37.2,NA,2,1
"1366",1101001,1,21,NA,3,1
"1367",1101001,4,6,NA,4,1
"1368",1101001,1,16.3,NA,4,1
"1369",1101001,1,27.2,28.5,2,1
"1370",1101001,1,20.6,NA,3,1
"1371",1101001,1,25.7,NA,3,1
"1372",1101001,1,26.4,NA,3,1
"1373",1101001,1,22.3,NA,3,1
"1374",1101001,1,22,28.25,3,1
"1375",1101001,1,55.7,38,2,1
"1376",1101001,4,7.6,NA,4,1
"1377",1101001,1,35.4,NA,2,1
"1378",1101001,1,19.7,NA,3,1
"1379",1101001,4,10,NA,4,1
"1380",1101001,4,6.2,5.63,4,1
"1381",1101001,1,45.3,33.5,1,1
"1382",1101001,1,21.6,NA,2,1
"1383",1101001,1,8.7,NA,4,1
"1384",1101001,4,7.5,NA,4,1
"1385",1101001,4,22,13.25,4,1
"1386",1101001,1,40,34.5,1,1
"1387",1101001,4,6.1,NA,4,1
"1388",1101001,4,8.6,NA,4,1
"1389",1101001,4,13.8,9.75,4,1
"1390",1101001,1,13.2,NA,3,1
"1391",1101001,1,5.9,NA,4,1
