"","ID","SPECIE","DBH","HT","SS","FT"
"30",431001,4,8.1,NA,4,1
"31",431001,4,14,NA,4,1
"32",431001,2,29.2,26.5,1,1
"33",431001,2,14.5,18.5,3,1
"34",431001,2,17.7,22,2,1
"35",431001,2,13,NA,2,1
"36",431001,2,7.9,9.8,4,1
"37",431001,2,25.4,27.5,1,1
"38",431001,2,19.6,NA,3,1
"39",431001,2,12,18.75,2,1
"40",431001,4,5.4,NA,4,1
"41",431001,2,10.3,NA,4,1
"42",431001,2,15.2,21.5,2,1
"43",431001,2,25.5,NA,1,1
"44",431001,4,5.4,NA,4,1
"45",431001,2,9,10,4,1
"46",431001,2,13.9,NA,2,1
"47",431001,2,16.9,NA,2,1
"48",431001,2,23.1,23.25,1,1
"49",431001,2,19.6,21.5,2,1
"50",431001,2,20,NA,1,1
"51",431001,2,8.8,NA,3,1
"52",431001,2,14.5,NA,2,1
"53",431001,2,5.1,NA,3,1
"54",431001,2,24.5,NA,2,1
"55",431001,2,19.8,18.5,2,1
"56",431001,2,17.4,15.5,2,1
"57",431001,4,7.8,NA,4,1
"58",431001,4,11,NA,3,1
"59",431001,4,8.7,NA,4,1
"60",431001,2,20.9,22.25,2,1
"61",431001,2,17.3,NA,1,1
"62",431001,2,12.4,NA,1,1
"63",431001,4,8.2,NA,3,1
"64",431001,2,18.7,NA,2,1
"65",431001,2,7,NA,4,1
"66",431001,2,9,NA,4,1
"67",431001,2,9.9,NA,3,1
"68",431001,2,24.5,NA,1,1
"69",431001,2,19.4,NA,2,1
"70",431001,2,18.2,NA,1,1
"71",431001,2,17.3,NA,2,1
"72",431001,2,15.3,NA,3,1
"73",431001,2,16,NA,2,1
"74",431001,2,20.8,NA,1,1
"75",431001,2,10,NA,3,1
"76",431001,2,27.4,21,2,1
"77",431001,2,21.5,NA,2,1
"78",431001,2,25.9,21.5,2,1
"79",431001,2,21.1,NA,2,1
"80",431001,2,22.7,NA,1,1
"81",431001,4,42,NA,2,1
"82",431001,2,12.9,NA,3,1
"83",431001,4,9.8,NA,4,1
"84",431001,2,26.6,NA,2,1
"85",431001,4,25.7,NA,2,1
"86",431001,2,24,NA,2,1
"87",431001,2,5.9,NA,3,1
"88",431001,2,12.7,NA,3,1
"89",431001,2,18.7,NA,3,1
"90",431001,2,5.2,NA,3,1
"91",431001,2,8,12.5,3,1
"92",431001,2,8,13.5,3,1
"93",431001,2,11,NA,3,1
"94",431001,2,12.4,NA,3,1
"95",431001,2,18,NA,2,1
"96",431001,2,13.3,NA,2,1
"97",431001,2,19.2,NA,2,1
"98",431001,2,20.5,NA,2,1
"99",431001,2,7.7,NA,3,1
"100",431001,2,6.9,NA,3,1
"101",431001,2,20,NA,2,1
"102",431001,2,14.2,NA,3,1
"103",431001,2,7.6,NA,3,1
"104",431001,2,11.9,NA,2,1
