"","ID","SPECIE","DBH","HT","SS","FT"
"1886",521002,2,25.8,30,1,1
"1887",521002,4,10.2,NA,4,1
"1888",521002,2,34.2,34.5,1,1
"1889",521002,4,22.9,NA,3,1
"1890",521002,4,14.8,NA,3,1
"1891",521002,4,6.3,NA,4,1
"1892",521002,4,13.7,NA,3,1
"1893",521002,4,8.2,NA,4,1
"1894",521002,4,10.1,NA,4,1
"1895",521002,4,6.2,NA,4,1
"1896",521002,4,10.2,NA,3,1
"1897",521002,2,20.6,26,1,1
"1898",521002,4,7.1,NA,4,1
"1899",521002,4,7.4,NA,4,1
"1900",521002,4,8.2,NA,4,1
"1901",521002,2,22.9,NA,1,1
"1902",521002,2,29.5,26.5,1,1
"1903",521002,4,7.1,NA,4,1
"1904",521002,4,12.3,NA,3,1
"1905",521002,2,33.6,NA,1,1
"1906",521002,2,13.8,14.5,3,1
"1907",521002,4,11.4,NA,3,1
"1908",521002,4,7.7,NA,4,1
"1909",521002,4,18.2,NA,4,1
"1910",521002,4,6.6,NA,4,1
"1911",521002,4,16.2,NA,3,1
"1912",521002,4,7,NA,4,1
"1913",521002,4,9.4,NA,4,1
"1914",521002,2,39.2,32.2,1,1
"1915",521002,4,9.1,NA,4,1
"1916",521002,2,10.7,19.5,3,1
"1917",521002,2,19.3,NA,2,1
"1918",521002,4,14.6,NA,3,1
"1919",521002,2,14.9,23,3,1
"1920",521002,2,29.7,NA,1,1
"1921",521002,2,15.8,NA,3,1
"1922",521002,2,37.6,NA,1,1
"1923",521002,2,36.9,NA,1,1
"1924",521002,4,8.2,NA,4,1
"1925",521002,2,22.8,NA,2,1
"1926",521002,2,32.3,NA,1,1
"1927",521002,2,29.4,32.2,1,1
"1928",521002,2,18.2,NA,1,1
"1929",521002,2,16,19.2,2,1
"1930",521002,2,10.5,NA,3,1
"1931",521002,2,21.3,NA,1,1
"1932",521002,2,26.7,NA,1,1
"1933",521002,4,7.5,NA,4,1
"1934",521002,4,13.9,NA,3,1
"1935",521002,2,27.5,NA,1,1
"1936",521002,2,36.5,NA,1,1
"1937",521002,2,22.2,NA,2,1
"1938",521002,2,33.3,NA,1,1
"1939",521002,2,22.6,NA,2,1
"1940",521002,4,10.8,NA,3,1
"1941",521002,2,37.3,NA,1,1
"1942",521002,4,6.3,NA,4,1
"1943",521002,4,6.1,NA,4,1
"1944",521002,4,11.1,NA,3,1
"1945",521002,4,5.7,NA,4,1
"1946",521002,4,7.5,NA,4,1
"1947",521002,4,5.6,NA,4,1
"1948",521002,4,5.9,NA,4,1
"1949",521002,4,5.6,NA,4,1
"1950",521002,4,6,NA,4,1
"1951",521002,4,5.1,NA,4,1
