"","ID","SPECIE","DBH","HT","SS","FT"
"3515",1161003,2,28.2,31.6,NA,1
"3516",1161003,2,NA,NA,NA,1
"3517",1161003,2,26.9,NA,NA,1
"3518",1161003,2,40.1,42.8,NA,1
"3519",1161003,2,22.6,28.5,NA,1
"3520",1161003,2,NA,NA,NA,1
"3521",1161003,2,44.7,40.8,NA,1
"3522",1161003,2,21.5,NA,NA,1
"3523",1161003,2,NA,NA,NA,1
"3524",1161003,2,27.9,NA,NA,1
"3525",1161003,2,32.4,NA,NA,1
"3526",1161003,2,27.2,NA,NA,1
"3527",1161003,2,22.8,NA,NA,1
"3528",1161003,2,40.1,36.5,NA,1
"3529",1161003,2,16.9,23.7,NA,1
"3530",1161003,2,34.8,NA,NA,1
"3531",1161003,2,NA,NA,NA,1
"3532",1161003,2,22.8,25.5,NA,1
"3533",1161003,2,38.4,NA,NA,1
"3534",1161003,2,NA,NA,NA,1
"3535",1161003,2,25.7,32.5,NA,1
"3536",1161003,2,28.4,NA,NA,1
"3537",1161003,2,15.9,NA,NA,1
"3538",1161003,2,20.4,NA,NA,1
"3539",1161003,2,48.2,45.2,NA,1
"3540",1161003,2,25.7,NA,NA,1
"3541",1161003,2,16.9,NA,NA,1
"3542",1161003,2,27.5,32,NA,1
"3543",1161003,2,32.9,NA,NA,1
"3544",1161003,2,26.9,NA,NA,1
"3545",1161003,2,33.2,NA,NA,1
"3546",1161003,2,37.4,38.8,NA,1
"3547",1161003,2,40.2,41.5,NA,1
"3548",1161003,2,14.7,22,NA,1
"3549",1161003,2,17.2,NA,NA,1
"3550",1161003,2,25.4,32.8,NA,1
"3551",1161003,2,25.6,NA,NA,1
"3552",1161003,2,33.9,NA,NA,1
"3553",1161003,4,8.7,NA,NA,1
"3554",1161003,4,6.8,NA,NA,1
"3555",1161003,4,7.5,NA,NA,1
"3556",1161003,4,6.8,NA,NA,1
"3557",1161003,4,8.8,NA,NA,1
"3558",1161003,4,8.4,NA,NA,1
"3559",1161003,4,8.1,NA,NA,1
"3560",1161003,4,9.1,NA,NA,1
"3561",1161003,4,7.2,NA,NA,1
"3562",1161003,4,8.2,NA,NA,1
