"","ID","SPECIE","DBH","HT","SS","FT"
"3162",1201002,2,31.7,NA,1,1
"3163",1201002,2,15.1,NA,3,1
"3164",1201002,2,35.6,NA,1,1
"3165",1201002,2,23.8,NA,2,1
"3166",1201002,2,19.9,NA,3,1
"3167",1201002,4,7.9,3.9,4,1
"3168",1201002,4,6.6,NA,4,1
"3169",1201002,4,8.2,NA,4,1
"3170",1201002,2,32.5,NA,1,1
"3171",1201002,2,9.3,11,4,1
"3172",1201002,2,20.5,23.5,3,1
"3173",1201002,4,5.8,NA,4,1
"3174",1201002,4,8,NA,4,1
"3175",1201002,2,40.7,38.5,1,1
"3176",1201002,4,16,8,4,1
"3177",1201002,2,42.1,NA,1,1
"3178",1201002,4,8.2,NA,4,1
"3179",1201002,2,33.9,NA,1,1
"3180",1201002,2,25,NA,2,1
"3181",1201002,2,32,31,1,1
"3182",1201002,2,34.2,NA,1,1
"3183",1201002,4,6.3,NA,4,1
"3184",1201002,2,18.4,NA,3,1
"3185",1201002,2,42,37,1,1
"3186",1201002,4,5.9,NA,4,1
"3187",1201002,4,6.6,NA,4,1
"3188",1201002,4,8.6,NA,4,1
"3189",1201002,4,9.9,NA,4,1
"3190",1201002,4,9.7,NA,4,1
"3191",1201002,4,12.4,NA,4,1
"3192",1201002,4,8.8,6.8,4,1
"3193",1201002,2,12.4,NA,3,1
"3194",1201002,4,8.2,NA,4,1
"3195",1201002,4,12.7,NA,4,1
"3196",1201002,4,6.8,NA,4,1
"3197",1201002,4,8.4,NA,4,1
"3198",1201002,4,8.2,NA,4,1
"3199",1201002,2,21.3,NA,3,1
"3200",1201002,4,10.1,7.5,4,1
"3201",1201002,2,16.4,NA,3,1
"3202",1201002,4,11.8,12,4,1
"3203",1201002,2,41.5,23.5,1,1
"3204",1201002,2,28.5,24.5,2,1
"3205",1201002,4,9.2,NA,4,1
"3206",1201002,4,6.9,NA,4,1
"3207",1201002,2,30,NA,1,1
"3208",1201002,2,14.5,NA,3,1
"3209",1201002,2,24.5,NA,1,1
"3210",1201002,4,7.4,NA,4,1
"3211",1201002,4,5.1,NA,4,1
"3212",1201002,2,32.7,NA,1,1
"3213",1201002,4,9.7,8.2,4,1
"3214",1201002,2,33.5,NA,1,1
"3215",1201002,2,36,NA,1,1
"3216",1201002,4,10.1,NA,4,1
"3217",1201002,2,26,NA,2,1
"3218",1201002,2,40.1,28.5,1,1
"3219",1201002,2,19.4,18.5,3,1
"3220",1201002,4,6.5,NA,4,1
"3221",1201002,4,5.7,NA,4,1
"3222",1201002,4,5.7,NA,4,1
"3223",1201002,4,5.1,NA,4,1
"3224",1201002,4,5.2,NA,4,1
"3225",1201002,4,7.6,NA,4,1
"3226",1201002,4,6,NA,4,1
