"","ID","SPECIE","DBH","HT","SS","FT"
"1821",431002,4,10.1,NA,4,1
"1822",431002,4,15.6,NA,4,1
"1823",431002,2,34.6,26.5,1,1
"1824",431002,2,16.5,19,3,1
"1825",431002,2,21.9,21.8,2,1
"1826",431002,2,14.8,NA,3,1
"1827",431002,2,8.3,NA,4,1
"1828",431002,2,28.7,24.7,1,1
"1829",431002,2,12.2,15,3,1
"1830",431002,2,17.8,21.5,2,1
"1831",431002,2,28,NA,1,1
"1832",431002,4,7.6,NA,4,1
"1833",431002,2,12,13.8,4,1
"1834",431002,2,18.4,NA,2,1
"1835",431002,2,20.6,NA,2,1
"1836",431002,2,27.3,25,1,1
"1837",431002,2,20.6,22,2,1
"1838",431002,2,22,NA,1,1
"1839",431002,2,14.5,NA,3,1
"1840",431002,2,5.1,NA,4,1
"1841",431002,2,24.7,NA,2,1
"1842",431002,2,24.3,21.5,1,1
"1843",431002,2,17.5,17,3,1
"1844",431002,4,8.1,NA,4,1
"1845",431002,4,11,NA,4,1
"1846",431002,4,8.8,NA,4,1
"1847",431002,2,23.6,NA,1,1
"1848",431002,2,18.3,NA,2,1
"1849",431002,2,12.5,NA,3,1
"1850",431002,4,8,NA,4,1
"1851",431002,2,18.8,NA,3,1
"1852",431002,2,10.3,NA,3,1
"1853",431002,2,28,NA,1,1
"1854",431002,2,20.7,NA,2,1
"1855",431002,2,19.4,NA,1,1
"1856",431002,2,17.9,NA,2,1
"1857",431002,2,15.7,NA,3,1
"1858",431002,2,15.8,NA,2,1
"1859",431002,2,22.5,NA,1,1
"1860",431002,2,10.2,NA,4,1
"1861",431002,2,29.3,NA,1,1
"1862",431002,2,23.9,NA,1,1
"1863",431002,2,26.3,NA,1,1
"1864",431002,2,23.5,NA,1,1
"1865",431002,2,24.3,NA,1,1
"1866",431002,4,45,NA,2,1
"1867",431002,2,12.5,NA,3,1
"1868",431002,2,28,NA,1,1
"1869",431002,4,27.9,NA,2,1
"1870",431002,2,27.4,NA,1,1
"1871",431002,2,5.9,NA,4,1
"1872",431002,2,12.1,NA,3,1
"1873",431002,2,21,NA,1,1
"1874",431002,2,6,NA,4,1
"1875",431002,2,8.6,NA,3,1
"1876",431002,2,8.2,13.3,3,1
"1877",431002,2,11,NA,3,1
"1878",431002,2,21.7,NA,2,1
"1879",431002,2,22.3,NA,1,1
"1880",431002,2,7.8,NA,4,1
"1881",431002,2,6.9,NA,4,1
"1882",431002,2,22.2,NA,1,1
"1883",431002,2,15.2,NA,3,1
"1884",431002,2,7.7,NA,4,1
"1885",431002,4,5.2,NA,4,1
