"","ID","SPECIE","DBH","HT","SS","FT"
"1598",1241001,2,6.3,NA,2,1
"1599",1241001,2,12.2,NA,2,1
"1600",1241001,2,6.2,NA,3,1
"1601",1241001,2,8.7,NA,3,1
"1602",1241001,2,9,NA,2,1
"1603",1241001,2,10.6,18,3,1
"1604",1241001,2,12.9,19.25,2,1
"1605",1241001,2,6.7,NA,4,1
"1606",1241001,2,6.8,NA,3,1
"1607",1241001,2,16.9,18.75,2,1
"1608",1241001,2,8.7,13,3,1
"1609",1241001,2,8.4,NA,4,1
"1610",1241001,2,5.5,NA,4,1
"1611",1241001,2,13.3,NA,2,1
"1612",1241001,2,11.2,NA,2,1
"1613",1241001,2,5.2,NA,2,1
"1614",1241001,2,6.3,NA,4,1
"1615",1241001,2,6.2,NA,4,1
"1616",1241001,2,6.8,NA,4,1
"1617",1241001,2,10.5,NA,3,1
"1618",1241001,2,13.4,NA,2,1
"1619",1241001,2,18,17.5,2,1
"1620",1241001,2,5,NA,4,1
"1621",1241001,2,5.6,NA,4,1
"1622",1241001,2,12.4,NA,2,1
"1623",1241001,2,6.8,NA,3,1
"1624",1241001,2,6.6,NA,3,1
"1625",1241001,2,6.1,NA,4,1
"1626",1241001,4,5.8,NA,4,1
"1627",1241001,4,6.2,NA,4,1
"1628",1241001,2,5.8,NA,4,1
"1629",1241001,2,6.3,NA,3,1
"1630",1241001,2,6.7,NA,3,1
"1631",1241001,2,5.8,NA,4,1
"1632",1241001,2,7.4,NA,3,1
"1633",1241001,2,12.9,NA,2,1
"1634",1241001,2,9.3,NA,3,1
"1635",1241001,2,5.8,NA,4,1
"1636",1241001,4,5.7,NA,4,1
"1637",1241001,2,6.3,NA,4,1
"1638",1241001,2,11.3,NA,2,1
"1639",1241001,2,8.3,NA,2,1
"1640",1241001,4,7.1,NA,4,1
"1641",1241001,2,12,NA,2,1
"1642",1241001,2,6,NA,3,1
"1643",1241001,2,7.9,NA,3,1
"1644",1241001,2,6.5,NA,3,1
"1645",1241001,2,12,NA,2,1
"1646",1241001,2,6.7,16.5,3,1
"1647",1241001,4,5.2,NA,4,1
"1648",1241001,4,5.1,NA,4,1
"1649",1241001,4,5.4,8,4,1
"1650",1241001,2,5.5,NA,4,1
"1651",1241001,2,8.2,16.5,3,1
"1652",1241001,2,9.3,NA,2,1
"1653",1241001,2,9.5,NA,3,1
"1654",1241001,2,8.6,NA,2,1
"1655",1241001,2,12.8,14.75,2,1
"1656",1241001,2,5.8,NA,4,1
"1657",1241001,2,7.5,NA,3,1
"1658",1241001,2,15.7,15.75,2,1
"1659",1241001,2,9.9,NA,2,1
"1660",1241001,2,12,NA,2,1
"1661",1241001,2,8.7,NA,3,1
"1662",1241001,2,10.4,NA,2,1
"1663",1241001,4,8.6,NA,4,1
"1664",1241001,2,6.4,NA,3,1
"1665",1241001,2,5.1,NA,4,1
"1666",1241001,4,5.6,NA,4,1
"1667",1241001,4,7.6,8,4,1
"1668",1241001,2,5.9,NA,3,1
"1669",1241001,4,6.6,NA,4,1
"1670",1241001,2,10.4,NA,2,1
"1671",1241001,4,5.4,NA,4,1
"1672",1241001,4,5.9,NA,4,1
"1673",1241001,4,5,NA,4,1
"1674",1241001,2,6.6,NA,3,1
"1675",1241001,2,6.7,NA,3,1
"1676",1241001,4,5.7,NA,4,1
"1677",1241001,2,12.4,NA,2,1
"1678",1241001,2,6.6,NA,4,1
"1679",1241001,2,5.6,NA,3,1
"1680",1241001,2,6,NA,4,1
"1681",1241001,4,13,10.75,4,1
"1682",1241001,4,9.3,NA,4,1
"1683",1241001,2,5.6,NA,4,1
"1684",1241001,2,6.3,NA,4,1
"1685",1241001,2,7.3,NA,3,1
"1686",1241001,2,11.5,NA,2,1
"1687",1241001,2,8.3,NA,2,1
"1688",1241001,2,12.4,NA,2,1
"1689",1241001,2,5.4,NA,4,1
"1690",1241001,4,5.6,NA,4,1
"1691",1241001,2,5.1,NA,3,1
"1692",1241001,2,7.7,NA,2,1
"1693",1241001,2,6.7,NA,2,1
"1694",1241001,2,6.2,NA,3,1
"1695",1241001,2,6.5,NA,3,1
"1696",1241001,2,6.7,NA,2,1
"1697",1241001,2,6.4,NA,2,1
"1698",1241001,2,8.1,NA,2,1
"1699",1241001,2,5.7,NA,3,1
"1700",1241001,2,5.7,NA,4,1
"1701",1241001,4,5.2,NA,4,1
