"","ID","SPECIE","DBH","HT","SS","FT"
"953",721001,2,9.7,13.5,4,1
"954",721001,2,31,NA,2,1
"955",721001,2,33.4,NA,1,1
"956",721001,2,20.5,22.5,3,1
"957",721001,2,20,NA,2,1
"958",721001,2,34.7,NA,1,1
"959",721001,4,6.3,NA,4,1
"960",721001,2,43.2,26.6,1,1
"961",721001,2,8.9,NA,4,1
"962",721001,4,7.5,NA,4,1
"963",721001,2,15,14.5,4,1
"964",721001,2,16,NA,4,1
"965",721001,2,19.1,NA,3,1
"966",721001,2,14.4,NA,4,1
"967",721001,2,9.2,NA,3,1
"968",721001,2,10.2,12,3,1
"969",721001,2,9.6,NA,4,1
"970",721001,2,27.7,NA,1,1
"971",721001,2,28.9,NA,2,1
"972",721001,2,36.4,NA,2,1
"973",721001,2,15.9,NA,4,1
"974",721001,2,20.7,NA,2,1
"975",721001,2,8.6,NA,4,1
"976",721001,2,8.6,9.5,4,1
"977",721001,2,12.9,NA,3,1
"978",721001,2,22.4,24.5,2,1
"979",721001,2,13.5,NA,4,1
"980",721001,2,34.9,NA,1,1
"981",721001,2,31.5,NA,2,1
"982",721001,2,11,NA,4,1
"983",721001,2,32,31,1,1
"984",721001,2,12,NA,4,1
"985",721001,2,87.6,NA,1,1
"986",721001,2,13.8,NA,4,1
"987",721001,4,7.3,NA,4,1
"988",721001,4,7.6,NA,4,1
"989",721001,2,12.4,NA,4,1
"990",721001,2,15.8,NA,4,1
"991",721001,2,8.8,NA,4,1
"992",721001,2,13.6,17.5,3,1
"993",721001,2,31,NA,1,1
"994",721001,4,11,NA,4,1
"995",721001,4,9.5,NA,4,1
"996",721001,4,21.4,NA,4,1
"997",721001,2,26.2,NA,2,1
"998",721001,2,11.4,NA,4,1
"999",721001,4,42.8,NA,4,1
"1000",721001,2,35.9,30.5,1,1
"1001",721001,2,29.3,NA,1,1
"1002",721001,2,19.1,NA,3,1
"1003",721001,2,16.1,18,4,1
"1004",721001,2,24.7,NA,2,1
"1005",721001,2,6.4,8.5,4,1
"1006",721001,2,28,NA,2,1
"1007",721001,4,7.6,NA,4,1
"1008",721001,4,6.5,NA,4,1
"1009",721001,4,7.3,NA,4,1
"1010",721001,4,5.3,NA,4,1
"1011",721001,2,35.6,NA,2,1
"1012",721001,2,34,29.75,1,1
"1013",721001,4,6.4,NA,4,1
"1014",721001,4,5.8,NA,4,1
"1015",721001,4,6.6,NA,4,1
"1016",721001,2,24,NA,3,1
"1017",721001,2,36.1,NA,1,1
"1018",721001,2,23.1,NA,2,1
"1019",721001,2,29.4,34.75,2,1
"1020",721001,2,30.7,NA,2,1
"1021",721001,2,9.2,NA,4,1
