"","ID","SPECIE","DBH","HT","SS","FT"
"3366",1031003,1,35.9,NA,NA,1
"3367",1031003,1,23.4,NA,NA,1
"3368",1031003,1,12.8,NA,NA,1
"3369",1031003,1,NA,NA,NA,1
"3370",1031003,1,30.3,NA,NA,1
"3371",1031003,1,30.8,NA,NA,1
"3372",1031003,1,NA,NA,NA,1
"3373",1031003,1,14.5,NA,NA,1
"3374",1031003,1,34.5,NA,NA,1
"3375",1031003,1,21.9,NA,NA,1
"3376",1031003,1,14.6,NA,NA,1
"3377",1031003,1,5.8,NA,NA,1
"3378",1031003,1,28.6,NA,NA,1
"3379",1031003,1,16.4,NA,NA,1
"3380",1031003,1,26.7,28.9,NA,1
"3381",1031003,1,17,NA,NA,1
"3382",1031003,1,18.6,NA,NA,1
"3383",1031003,1,12.9,NA,NA,1
"3384",1031003,1,NA,NA,NA,1
"3385",1031003,1,29.5,NA,NA,1
"3386",1031003,3,27.2,NA,NA,1
"3387",1031003,1,18.6,NA,NA,1
"3388",1031003,1,15.2,NA,NA,1
"3389",1031003,1,26.3,NA,NA,1
"3390",1031003,1,36.8,31.3,NA,1
"3391",1031003,1,33.1,NA,NA,1
"3392",1031003,1,23.9,NA,NA,1
"3393",1031003,1,16.7,NA,NA,1
"3394",1031003,1,20.1,NA,NA,1
"3395",1031003,1,17.5,28,NA,1
"3396",1031003,1,15.8,24.5,NA,1
"3397",1031003,1,21.9,NA,NA,1
"3398",1031003,1,33.1,NA,NA,1
"3399",1031003,1,18.9,NA,NA,1
"3400",1031003,1,19.6,NA,NA,1
"3401",1031003,1,24.9,NA,NA,1
"3402",1031003,1,15.2,NA,NA,1
"3403",1031003,1,16.2,NA,NA,1
"3404",1031003,1,17.9,NA,NA,1
"3405",1031003,1,22.5,NA,NA,1
"3406",1031003,1,27.5,NA,NA,1
"3407",1031003,1,25.9,NA,NA,1
"3408",1031003,1,19.8,NA,NA,1
"3409",1031003,1,45.2,37.8,NA,1
"3410",1031003,1,45.2,37.5,NA,1
"3411",1031003,1,18.4,NA,NA,1
"3412",1031003,1,21.5,NA,NA,1
"3413",1031003,1,27.3,NA,NA,1
"3414",1031003,1,11.9,NA,NA,1
"3415",1031003,1,16.7,NA,NA,1
"3416",1031003,1,14.3,NA,NA,1
"3417",1031003,1,NA,NA,NA,1
"3418",1031003,1,NA,NA,NA,1
"3419",1031003,1,NA,NA,NA,1
"3420",1031003,1,16.9,NA,NA,1
"3421",1031003,1,27.8,29.7,NA,1
"3422",1031003,1,27.6,33.1,NA,1
"3423",1031003,1,14.9,19.4,NA,1
"3424",1031003,2,42.6,31.1,NA,1
"3425",1031003,2,47.2,31.8,NA,1
"3426",1031003,1,13.8,NA,NA,1
"3427",1031003,1,13.5,20.5,NA,1
"3428",1031003,1,11.8,NA,NA,1
"3429",1031003,1,24.1,NA,NA,1
"3430",1031003,1,NA,NA,NA,1
"3431",1031003,1,23.9,NA,NA,1
"3432",1031003,1,27.2,NA,NA,1
"3433",1031003,1,33.1,NA,NA,1
"3434",1031003,1,23.3,NA,NA,1
"3435",1031003,1,31.5,NA,NA,1
"3436",1031003,4,9.7,NA,NA,1
"3437",1031003,4,14.6,11.8,NA,1
"3438",1031003,4,6.2,6.8,NA,1
"3439",1031003,4,9.1,NA,NA,1
"3440",1031003,4,9.3,NA,NA,1
"3441",1031003,4,13.8,NA,NA,1
"3442",1031003,4,7,NA,NA,1
