"","ID","SPECIE","DBH","HT","SS","FT"
"2862",871002,2,19.6,21.5,3,1
"2863",871002,2,16.5,20.5,3,1
"2864",871002,2,43.5,NA,1,1
"2865",871002,4,13.7,NA,4,1
"2866",871002,4,8.5,NA,4,1
"2867",871002,4,28.8,NA,3,1
"2868",871002,2,45,NA,2,1
"2869",871002,2,26.4,22.5,3,1
"2870",871002,2,21.6,24.5,3,1
"2871",871002,2,45,41,1,1
"2872",871002,2,30.1,33,3,1
"2873",871002,2,16,NA,3,1
"2874",871002,2,31.9,NA,2,1
"2875",871002,2,37.8,37,1,1
"2876",871002,2,14.2,12.5,3,1
"2877",871002,2,27.9,NA,2,1
"2878",871002,4,26.5,NA,3,1
"2879",871002,2,45.5,NA,1,1
"2880",871002,2,30.6,31,2,1
"2881",871002,2,41.3,NA,1,1
"2882",871002,2,44.4,NA,1,1
"2883",871002,4,34.8,NA,3,1
"2884",871002,2,54,39,1,1
"2885",871002,2,49.7,NA,1,1
"2886",871002,2,27.5,NA,2,1
"2887",871002,2,28,28.5,2,1
"2888",871002,2,48.7,41.5,1,1
"2889",871002,2,39.6,NA,1,1
"2890",871002,2,40.9,33.5,1,1
