"","ID","SPECIE","DBH","HT","SS","FT"
"1702",1251001,2,11.2,NA,3,1
"1703",1251001,2,12.3,NA,3,1
"1704",1251001,2,6.1,NA,4,1
"1705",1251001,2,7.6,NA,4,1
"1706",1251001,2,5.5,NA,4,1
"1707",1251001,4,6.9,NA,4,1
"1708",1251001,2,6.7,NA,4,1
"1709",1251001,2,6.6,NA,4,1
"1710",1251001,4,11.4,NA,4,1
"1711",1251001,4,6.2,NA,4,1
"1712",1251001,4,5.5,NA,4,1
"1713",1251001,2,14.1,NA,2,1
"1714",1251001,4,8.5,NA,4,1
"1715",1251001,2,7.7,NA,3,1
"1716",1251001,2,8,NA,3,1
"1717",1251001,2,11.3,NA,2,1
"1718",1251001,2,9.5,NA,2,1
"1719",1251001,2,14.3,NA,2,1
"1720",1251001,4,12,NA,3,1
"1721",1251001,2,9.3,NA,3,1
"1722",1251001,4,8.7,NA,4,1
"1723",1251001,4,8,NA,4,1
"1724",1251001,2,31.1,28,1,1
"1725",1251001,2,13.9,NA,2,1
"1726",1251001,2,22.6,NA,2,1
"1727",1251001,4,5,5,4,1
"1728",1251001,2,7.7,NA,3,1
"1729",1251001,2,8.9,NA,3,1
"1730",1251001,3,10.9,NA,3,1
"1731",1251001,3,5.7,NA,3,1
"1732",1251001,1,5.5,NA,3,1
"1733",1251001,3,11.1,NA,3,1
"1734",1251001,4,6.8,NA,4,1
"1735",1251001,4,11.3,NA,4,1
"1736",1251001,4,6.1,NA,4,1
"1737",1251001,2,7,NA,3,1
"1738",1251001,2,8.4,NA,3,1
"1739",1251001,4,8.3,NA,4,1
"1740",1251001,2,7.2,NA,4,1
"1741",1251001,2,14.7,NA,3,1
"1742",1251001,4,10.1,NA,4,1
"1743",1251001,2,9.1,NA,3,1
"1744",1251001,2,16,16.25,2,1
"1745",1251001,2,7.4,NA,3,1
"1746",1251001,2,8.7,NA,3,1
"1747",1251001,2,11.5,NA,2,1
"1748",1251001,4,8.4,NA,4,1
"1749",1251001,4,9.5,NA,4,1
"1750",1251001,2,5.6,NA,4,1
"1751",1251001,2,6.8,NA,3,1
"1752",1251001,2,6.6,NA,4,1
"1753",1251001,4,7.2,NA,4,1
"1754",1251001,2,7.9,NA,3,1
"1755",1251001,2,12,NA,2,1
"1756",1251001,4,6.5,NA,4,1
"1757",1251001,2,8.3,NA,3,1
"1758",1251001,2,6.9,NA,3,1
"1759",1251001,2,11.8,NA,2,1
"1760",1251001,4,10.4,7.5,4,1
"1761",1251001,2,6.3,10,4,1
"1762",1251001,4,9.3,NA,4,1
"1763",1251001,4,11.1,NA,4,1
"1764",1251001,2,6.5,NA,3,1
"1765",1251001,2,7.9,NA,4,1
"1766",1251001,4,9.7,NA,4,1
"1767",1251001,2,13,NA,2,1
"1768",1251001,2,8.6,NA,3,1
"1769",1251001,2,8.2,NA,4,1
"1770",1251001,2,8.6,NA,4,1
"1771",1251001,2,9.1,NA,4,1
"1772",1251001,2,7.6,NA,4,1
"1773",1251001,2,21.5,NA,1,1
"1774",1251001,2,8.6,NA,3,1
"1775",1251001,2,14.1,NA,2,1
"1776",1251001,4,8.5,NA,4,1
"1777",1251001,4,9.3,NA,4,1
"1778",1251001,2,18.8,NA,1,1
"1779",1251001,4,10.5,NA,4,1
"1780",1251001,2,23.3,NA,1,1
"1781",1251001,4,11.5,NA,4,1
"1782",1251001,2,7.7,NA,4,1
"1783",1251001,4,5.8,NA,4,1
"1784",1251001,2,23.8,25.75,2,1
"1785",1251001,2,36.2,28,2,1
"1786",1251001,2,28.2,27,2,1
"1787",1251001,2,28.2,26.5,2,1
"1788",1251001,4,16.2,12.5,4,1
"1789",1251001,4,8.6,NA,4,1
"1790",1251001,4,9.4,NA,4,1
"1791",1251001,4,8,6.5,4,1
"1792",1251001,2,8.4,14.25,4,1
"1793",1251001,2,13,19,3,1
"1794",1251001,4,5.9,NA,4,1
"1795",1251001,2,9,NA,3,1
"1796",1251001,4,6.4,NA,4,1
"1797",1251001,2,8.8,NA,3,1
