"","ID","SPECIE","DBH","HT","SS","FT"
"2110",571002,4,6.3,NA,4,1
"2111",571002,4,5.9,NA,4,1
"2112",571002,2,17.8,22,1,1
"2113",571002,2,22.2,NA,1,1
"2114",571002,4,23.2,NA,3,1
"2115",571002,4,5.7,NA,4,1
"2116",571002,2,9.9,NA,3,1
"2117",571002,4,9,NA,4,1
"2118",571002,4,6,NA,4,1
"2119",571002,2,12.5,NA,2,1
"2120",571002,2,14,18.5,2,1
"2121",571002,4,9,NA,4,1
"2122",571002,4,5.2,NA,4,1
"2123",571002,2,22.3,NA,1,1
"2124",571002,4,7.5,NA,4,1
"2125",571002,2,17.2,NA,3,1
"2126",571002,2,10,NA,2,1
"2127",571002,3,6,NA,4,1
"2128",571002,2,16.5,NA,1,1
"2129",571002,2,7.5,NA,3,1
"2130",571002,3,24.1,NA,1,1
"2131",571002,4,6.8,NA,4,1
"2132",571002,4,13.2,NA,4,1
"2133",571002,4,7.1,NA,4,1
"2134",571002,2,6.8,NA,3,1
"2135",571002,4,8.1,NA,4,1
"2136",571002,4,8.2,NA,4,1
"2137",571002,4,19.7,NA,3,1
"2138",571002,4,8,NA,4,1
"2139",571002,4,6.1,NA,4,1
"2140",571002,2,15.1,NA,4,1
"2141",571002,2,22.5,19,1,1
"2142",571002,2,14.8,NA,1,1
"2143",571002,2,6.2,NA,4,1
"2144",571002,4,6.5,NA,4,1
"2145",571002,4,17.6,NA,4,1
"2146",571002,2,10.3,15.3,2,1
"2147",571002,2,6.3,NA,3,1
"2148",571002,2,7.7,NA,3,1
"2149",571002,2,18.8,NA,1,1
"2150",571002,4,12.4,NA,4,1
"2151",571002,4,7.5,NA,4,1
"2152",571002,4,11.4,NA,4,1
"2153",571002,3,13.5,NA,1,1
"2154",571002,3,6.6,10.2,3,1
"2155",571002,4,11.8,NA,3,1
"2156",571002,3,7.2,NA,3,1
"2157",571002,2,5.4,NA,4,1
"2158",571002,4,7.2,NA,4,1
"2159",571002,4,26.1,NA,3,1
"2160",571002,2,16.4,NA,1,1
"2161",571002,2,17.2,NA,1,1
"2162",571002,4,8.5,NA,4,1
"2163",571002,4,6.7,NA,4,1
"2164",571002,4,5.8,NA,4,1
"2165",571002,2,18.2,16.2,1,1
"2166",571002,4,5.9,NA,4,1
"2167",571002,3,10.3,NA,1,1
"2168",571002,2,5.4,NA,3,1
"2169",571002,2,13.8,NA,1,1
"2170",571002,2,6.4,NA,3,1
"2171",571002,4,5.7,NA,4,1
"2172",571002,4,8.3,NA,4,1
"2173",571002,4,6.8,NA,4,1
"2174",571002,4,9.2,NA,4,1
"2175",571002,4,5.8,NA,4,1
"2176",571002,4,8.6,NA,4,1
"2177",571002,4,7,NA,4,1
"2178",571002,4,12.5,NA,4,1
"2179",571002,4,40.5,NA,3,1
"2180",571002,4,10.7,NA,4,1
"2181",571002,4,17.3,NA,3,1
"2182",571002,4,5.8,NA,4,1
"2183",571002,4,11.6,NA,4,1
"2184",571002,4,11.5,NA,4,1
"2185",571002,4,17.5,NA,3,1
"2186",571002,4,8.8,NA,4,1
"2187",571002,4,7.3,NA,4,1
"2188",571002,2,20.2,15.2,2,1
"2189",571002,4,14.8,NA,4,1
"2190",571002,4,6.7,NA,4,1
"2191",571002,2,24.5,NA,1,1
"2192",571002,4,29,NA,3,1
"2193",571002,4,33.7,NA,3,1
"2194",571002,4,12.5,NA,4,1
"2195",571002,4,23.8,NA,3,1
"2196",571002,4,7.1,NA,4,1
"2197",571002,4,8,NA,4,1
"2198",571002,4,7.7,NA,4,1
"2199",571002,4,6.9,NA,4,1
"2200",571002,4,9.3,NA,4,1
"2201",571002,4,36,NA,2,1
"2202",571002,4,27.5,NA,2,1
"2203",571002,4,20,NA,3,1
"2204",571002,4,24.5,NA,3,1
"2205",571002,4,6.6,NA,4,1
"2206",571002,2,22.5,NA,1,1
"2207",571002,2,13.7,NA,3,1
"2208",571002,3,7.5,NA,4,1
"2209",571002,2,6.7,10.5,3,1
"2210",571002,4,10.4,NA,3,1
"2211",571002,4,17,NA,3,1
"2212",571002,4,14.7,NA,3,1
"2213",571002,4,8.3,NA,4,1
"2214",571002,2,28.1,NA,1,1
"2215",571002,4,17.5,NA,3,1
"2216",571002,4,13.4,NA,3,1
"2217",571002,2,15.7,NA,1,1
"2218",571002,4,7.5,NA,4,1
"2219",571002,4,6.3,NA,3,1
"2220",571002,2,29,22.5,1,1
"2221",571002,2,12,NA,2,1
"2222",571002,2,7.6,NA,3,1
"2223",571002,4,9.3,NA,4,1
"2224",571002,4,12.4,NA,3,1
"2225",571002,4,5.1,NA,4,1
"2226",571002,4,7.1,NA,4,1
"2227",571002,4,5.7,NA,4,1
"2228",571002,2,17.2,NA,1,1
"2229",571002,4,13.9,NA,3,1
"2230",571002,2,10.7,NA,3,1
"2231",571002,2,12.7,NA,2,1
"2232",571002,4,8.1,NA,4,1
"2233",571002,2,6.2,NA,4,1
"2234",571002,4,12.3,NA,3,1
"2235",571002,4,5.9,NA,4,1
"2236",571002,2,20.1,NA,1,1
"2237",571002,2,15.3,NA,1,1
"2238",571002,2,7.7,NA,3,1
"2239",571002,4,5.9,NA,4,1
"2240",571002,4,6.8,NA,4,1
"2241",571002,4,8.9,NA,4,1
"2242",571002,2,7,NA,3,1
"2243",571002,2,11.2,NA,3,1
"2244",571002,4,8.8,NA,4,1
"2245",571002,2,20.9,NA,1,1
"2246",571002,4,7.5,NA,4,1
"2247",571002,4,9.7,NA,4,1
"2248",571002,4,10.6,NA,4,1
"2249",571002,4,9.6,NA,4,1
"2250",571002,2,11.7,NA,2,1
"2251",571002,2,12.2,NA,2,1
"2252",571002,2,12.4,NA,2,1
"2253",571002,2,6.3,NA,3,1
"2254",571002,4,9.5,NA,4,1
"2255",571002,4,8.9,NA,4,1
"2256",571002,4,16.1,NA,3,1
"2257",571002,2,30.7,21,4,1
"2258",571002,2,18.6,NA,1,1
"2259",571002,2,9.8,NA,2,1
"2260",571002,2,11.5,NA,3,1
"2261",571002,2,6.1,9.8,4,1
"2262",571002,4,9.2,NA,4,1
"2263",571002,4,11,NA,4,1
"2264",571002,4,5.4,NA,4,1
"2265",571002,4,6.2,NA,4,1
"2266",571002,4,5.5,NA,4,1
"2267",571002,4,6.7,NA,4,1
"2268",571002,4,5.7,NA,4,1
"2269",571002,4,9.7,NA,4,1
"2270",571002,2,5.5,NA,4,1
"2271",571002,4,5.7,NA,4,1
"2272",571002,4,7,NA,4,1
"2273",571002,4,5.3,NA,4,1
"2274",571002,4,6.4,NA,4,1
