"","ID","SPECIE","DBH","HT","SS","FT"
"602",601001,2,15,NA,2,1
"603",601001,2,16.6,NA,2,1
"604",601001,2,29.6,NA,1,1
"605",601001,2,17.3,NA,1,1
"606",601001,2,10.1,7.5,4,1
"607",601001,2,17.8,NA,1,1
"608",601001,2,15.4,NA,2,1
"609",601001,2,18.9,NA,1,1
"610",601001,2,7.4,14,3,1
"611",601001,2,7.2,NA,4,1
"612",601001,2,11,NA,2,1
"613",601001,2,27.2,NA,1,1
"614",601001,4,13.8,NA,3,1
"615",601001,4,12.2,NA,3,1
"616",601001,4,9.3,NA,4,1
"617",601001,2,12.9,NA,1,1
"618",601001,4,7.9,NA,4,1
"619",601001,2,9.5,NA,3,1
"620",601001,4,13.4,NA,3,1
"621",601001,4,16.2,NA,1,1
"622",601001,4,13,NA,3,1
"623",601001,4,15.2,NA,3,1
"624",601001,2,23.5,NA,1,1
"625",601001,2,44.4,28.2,1,1
"626",601001,2,26.9,NA,2,1
"627",601001,2,17.1,NA,2,1
"628",601001,4,6.8,NA,4,1
"629",601001,4,10.3,NA,3,1
"630",601001,2,16.9,NA,1,1
"631",601001,2,13.9,NA,2,1
"632",601001,2,21.5,NA,1,1
"633",601001,2,24.7,NA,1,1
"634",601001,2,11.5,14.5,3,1
"635",601001,2,13.7,NA,2,1
"636",601001,2,27.2,NA,1,1
"637",601001,2,8.9,NA,3,1
"638",601001,2,11.4,NA,3,1
"639",601001,2,18.1,NA,1,1
"640",601001,2,30.4,24,1,1
"641",601001,2,9.4,NA,3,1
"642",601001,2,11.9,NA,3,1
"643",601001,2,7.2,NA,3,1
"644",601001,2,5.3,7.2,4,1
"645",601001,2,11.6,NA,2,1
"646",601001,2,14.4,NA,2,1
"647",601001,2,8.1,NA,3,1
"648",601001,2,5.1,5.7,4,1
"649",601001,2,20.6,NA,1,1
"650",601001,2,9,NA,3,1
"651",601001,2,15.7,NA,1,1
"652",601001,2,11.5,NA,3,1
"653",601001,2,26.2,NA,1,1
"654",601001,2,29.6,NA,1,1
"655",601001,2,11.5,NA,1,1
"656",601001,2,24.9,23.7,1,1
"657",601001,2,13.5,NA,2,1
"658",601001,2,15,21,1,1
"659",601001,2,5.5,NA,4,1
"660",601001,2,10.2,NA,3,1
"661",601001,2,6.5,NA,3,1
"662",601001,2,16.6,NA,2,1
"663",601001,2,17.6,NA,2,1
"664",601001,2,18.8,NA,1,1
"665",601001,2,8.5,NA,3,1
"666",601001,2,15.5,NA,3,1
"667",601001,2,10.6,13.5,2,1
"668",601001,2,9.6,NA,3,1
"669",601001,2,5.6,NA,4,1
"670",601001,2,17.4,NA,2,1
"671",601001,2,19.2,NA,1,1
"672",601001,2,25,NA,1,1
"673",601001,2,9.8,NA,3,1
"674",601001,2,14.3,NA,2,1
"675",601001,4,10.4,NA,2,1
"676",601001,4,13.7,NA,2,1
"677",601001,2,12.4,NA,2,1
"678",601001,2,26.7,NA,1,1
"679",601001,2,6.5,NA,3,1
"680",601001,2,6.6,NA,3,1
"681",601001,2,12.6,NA,2,1
"682",601001,2,19.9,NA,1,1
"683",601001,2,10,NA,2,1
"684",601001,2,12.4,NA,2,1
"685",601001,2,17,NA,1,1
"686",601001,2,15.1,NA,1,1
"687",601001,4,6.8,NA,4,1
"688",601001,4,7.3,NA,4,1
"689",601001,4,8.7,NA,4,1
"690",601001,4,6.3,NA,4,1
"691",601001,2,5.6,NA,3,1
"692",601001,4,13.9,NA,2,1
"693",601001,2,6.6,NA,3,1
"694",601001,2,20.7,NA,1,1
"695",601001,2,17.5,19.5,1,1
"696",601001,2,6.7,NA,3,1
"697",601001,2,8.5,NA,3,1
"698",601001,2,6.4,NA,3,1
"699",601001,2,13.3,NA,3,1
"700",601001,2,22.9,NA,1,1
"701",601001,2,21.2,NA,1,1
"702",601001,2,8.2,NA,3,1
"703",601001,2,7.1,NA,3,1
"704",601001,4,5.8,NA,4,1
