"","ID","SPECIE","DBH","HT","SS","FT"
"246",551001,4,6,NA,4,1
"247",551001,2,16.5,NA,2,1
"248",551001,4,23,NA,3,1
"249",551001,4,13.5,NA,3,1
"250",551001,4,12.3,NA,4,1
"251",551001,4,14.2,NA,3,1
"252",551001,4,12.2,NA,4,1
"253",551001,4,6,NA,4,1
"254",551001,2,7.1,NA,4,1
"255",551001,2,16.7,NA,3,1
"256",551001,2,23.9,NA,2,1
"257",551001,2,9.8,NA,4,1
"258",551001,2,16.5,NA,2,1
"259",551001,2,20,NA,2,1
"260",551001,4,5.6,NA,4,1
"261",551001,2,24.5,NA,2,1
"262",551001,2,10,NA,3,1
"263",551001,2,11.8,16.25,3,1
"264",551001,2,8.9,NA,3,1
"265",551001,2,5.6,NA,4,1
"266",551001,4,5.2,NA,4,1
"267",551001,2,14.5,NA,3,1
"268",551001,2,10.1,NA,3,1
"269",551001,2,13.2,NA,3,1
"270",551001,2,9.5,NA,4,1
"271",551001,4,5,NA,4,1
"272",551001,4,5.5,NA,4,1
"273",551001,4,6,NA,4,1
"274",551001,2,12.3,NA,2,1
"275",551001,2,19.5,NA,1,1
"276",551001,4,5.6,NA,4,1
"277",551001,4,7.3,NA,4,1
"278",551001,2,9,NA,3,1
"279",551001,2,7.1,NA,3,1
"280",551001,2,12.4,NA,3,1
"281",551001,4,6.9,NA,4,1
"282",551001,2,14.6,NA,2,1
"283",551001,2,6.7,NA,4,1
"284",551001,2,15,NA,3,1
"285",551001,2,18.6,NA,2,1
"286",551001,2,16.4,NA,2,1
"287",551001,2,16,NA,2,1
"288",551001,2,18,NA,1,1
"289",551001,2,5.4,9.5,4,1
"290",551001,4,5.8,NA,4,1
"291",551001,2,9.9,NA,3,1
"292",551001,2,10.7,NA,3,1
"293",551001,2,8.9,NA,4,1
"294",551001,2,28.5,NA,2,1
"295",551001,2,10,NA,4,1
"296",551001,2,8.4,NA,4,1
"297",551001,2,20.8,NA,1,1
"298",551001,2,7,NA,4,1
"299",551001,2,27.9,NA,2,1
"300",551001,2,13.2,NA,3,1
"301",551001,2,25.6,26.5,2,1
"302",551001,4,8.3,NA,4,1
"303",551001,4,11.7,NA,4,1
"304",551001,4,6.6,NA,4,1
"305",551001,4,17.7,NA,2,1
"306",551001,4,6.6,NA,4,1
"307",551001,4,6.6,NA,4,1
"308",551001,2,34.7,NA,1,1
"309",551001,2,5.9,NA,4,1
"310",551001,4,5.1,NA,4,1
"311",551001,4,15.5,NA,3,1
"312",551001,4,9.6,NA,4,1
"313",551001,4,6.9,NA,4,1
"314",551001,2,6.7,NA,4,1
"315",551001,2,13.8,18.25,3,1
"316",551001,2,8,NA,4,1
"317",551001,4,6.1,NA,4,1
"318",551001,4,7.7,NA,4,1
"319",551001,2,10.6,NA,3,1
"320",551001,2,7.4,NA,4,1
"321",551001,2,12,NA,3,1
"322",551001,2,11.5,NA,2,1
"323",551001,2,10.2,NA,4,1
"324",551001,2,6.7,NA,4,1
"325",551001,2,8.1,NA,4,1
"326",551001,2,12.4,NA,3,1
"327",551001,2,14.4,NA,2,1
"328",551001,4,5.8,NA,4,1
"329",551001,2,20.4,NA,1,1
"330",551001,2,13.1,NA,3,1
"331",551001,4,7.9,NA,4,1
"332",551001,2,5.7,NA,4,1
"333",551001,2,8.3,NA,4,1
"334",551001,4,17.9,NA,3,1
"335",551001,4,17,NA,3,1
"336",551001,4,5,NA,4,1
"337",551001,2,5.5,NA,4,1
"338",551001,2,6.4,NA,4,1
"339",551001,2,14.6,NA,2,1
"340",551001,2,14.9,NA,2,1
"341",551001,4,7.8,NA,4,1
"342",551001,4,9.9,NA,4,1
"343",551001,4,5.3,NA,4,1
"344",551001,4,7.8,NA,4,1
"345",551001,2,11.3,NA,3,1
"346",551001,2,10.5,NA,4,1
"347",551001,4,12.3,NA,4,1
"348",551001,2,8.6,NA,4,1
"349",551001,4,7.8,NA,4,1
"350",551001,2,14.5,NA,3,1
"351",551001,2,5.6,NA,4,1
"352",551001,2,24.3,NA,2,1
"353",551001,2,11.1,NA,3,1
"354",551001,2,11.2,NA,3,1
"355",551001,2,6.9,NA,4,1
"356",551001,2,7.3,NA,4,1
"357",551001,2,16,NA,2,1
"358",551001,4,5,NA,4,1
"359",551001,2,6.1,NA,4,1
"360",551001,2,5.5,NA,4,1
"361",551001,2,9.4,NA,4,1
"362",551001,2,8.2,NA,4,1
"363",551001,2,10.4,NA,4,1
"364",551001,2,7.7,NA,4,1
"365",551001,2,13.2,NA,3,1
"366",551001,2,11,NA,4,1
"367",551001,2,12,NA,4,1
"368",551001,2,10.4,NA,4,1
"369",551001,2,21.9,NA,2,1
"370",551001,2,10.4,NA,4,1
"371",551001,4,5.6,NA,4,1
"372",551001,2,10.4,NA,4,1
"373",551001,2,18.2,18,2,1
"374",551001,2,5.4,NA,4,1
"375",551001,2,7.1,NA,4,1
