"","ID","SPECIE","DBH","HT","SS","FT"
"1228",871001,2,19.8,17.5,4,1
"1229",871001,2,16.2,NA,2,1
"1230",871001,2,42.1,NA,1,1
"1231",871001,4,12.9,NA,4,1
"1232",871001,4,8.3,NA,4,1
"1233",871001,4,22.2,NA,4,1
"1234",871001,2,42.3,NA,2,1
"1235",871001,2,26.1,21.5,4,1
"1236",871001,2,23.5,26.5,4,1
"1237",871001,2,20.7,NA,4,1
"1238",871001,2,44.1,40,1,1
"1239",871001,2,30.1,34,3,1
"1240",871001,2,15.9,NA,4,1
"1241",871001,2,30.8,NA,2,1
"1242",871001,2,37.6,43.75,2,1
"1243",871001,2,13.8,15.7,4,1
"1244",871001,2,27.4,NA,3,1
"1245",871001,4,25.9,NA,4,1
"1246",871001,2,44.9,NA,1,1
"1247",871001,2,30.2,34.25,3,1
"1248",871001,2,39.1,NA,2,1
"1249",871001,2,43.9,NA,1,1
"1250",871001,2,22.4,NA,4,1
"1251",871001,4,30.1,NA,4,1
"1252",871001,2,51.4,39,1,1
"1253",871001,2,49,NA,1,1
"1254",871001,2,27.2,NA,3,1
"1255",871001,2,27.7,32.75,3,1
"1256",871001,2,45.2,45.5,1,1
"1257",871001,2,38.4,NA,2,1
"1258",871001,2,18.4,18.5,4,1
"1259",871001,2,40.9,45,1,1
