"","ID","SPECIE","DBH","HT","SS","FT"
"1952",551002,2,5.3,10.2,4,1
"1953",551002,2,5.9,NA,4,1
"1954",551002,4,11.3,NA,4,1
"1955",551002,2,17.7,NA,2,1
"1956",551002,2,17,NA,2,1
"1957",551002,2,7.8,NA,3,1
"1958",551002,2,5.2,NA,4,1
"1959",551002,2,10.3,13,3,1
"1960",551002,2,10.1,NA,3,1
"1961",551002,2,7,NA,4,1
"1962",551002,2,17.1,NA,1,1
"1963",551002,2,18.4,23,1,1
"1964",551002,2,26.4,NA,1,1
"1965",551002,4,7.2,NA,4,1
"1966",551002,2,8.5,NA,4,1
"1967",551002,2,6.7,NA,4,1
"1968",551002,2,9.7,NA,3,1
"1969",551002,2,8.2,12.8,3,1
"1970",551002,2,5.7,NA,4,1
"1971",551002,2,17.2,21.5,1,1
"1972",551002,2,11.2,NA,3,1
"1973",551002,2,10.3,NA,3,1
"1974",551002,4,7.5,NA,4,1
"1975",551002,4,6.9,NA,4,1
"1976",551002,4,6,NA,4,1
"1977",551002,2,14,NA,2,1
"1978",551002,2,9.4,15,3,1
"1979",551002,4,7.1,NA,4,1
"1980",551002,2,23.4,NA,1,1
"1981",551002,2,16.5,NA,2,1
"1982",551002,2,11.5,NA,3,1
"1983",551002,2,20.2,NA,2,1
"1984",551002,2,23.1,NA,1,1
"1985",551002,4,7,NA,4,1
"1986",551002,4,6,NA,4,1
"1987",551002,4,5.3,NA,4,1
"1988",551002,4,5.8,NA,4,1
"1989",551002,2,6.3,NA,4,1
"1990",551002,2,27.9,22.7,1,1
"1991",551002,2,5.9,NA,4,1
"1992",551002,2,18.1,NA,1,1
"1993",551002,2,16.2,NA,2,1
"1994",551002,4,7,NA,4,1
"1995",551002,2,14.6,NA,2,1
"1996",551002,2,19.3,NA,1,1
"1997",551002,2,21.8,NA,1,1
"1998",551002,2,22.5,NA,1,1
"1999",551002,2,18.7,NA,1,1
"2000",551002,4,6.1,NA,4,1
"2001",551002,4,6.2,NA,4,1
"2002",551002,4,6.2,NA,4,1
"2003",551002,2,22,NA,1,1
"2004",551002,4,24.4,NA,2,1
"2005",551002,4,13.5,NA,3,1
"2006",551002,4,12.5,NA,3,1
"2007",551002,4,16.7,NA,3,1
"2008",551002,4,14.2,NA,3,1
"2009",551002,4,6.4,NA,4,1
"2010",551002,2,16.4,NA,2,1
"2011",551002,2,25.6,NA,1,1
"2012",551002,2,9.3,NA,3,1
"2013",551002,2,17.2,NA,2,1
"2014",551002,2,24.5,NA,1,1
